created_at,uri,cid,text,handle,did,replies,likes,reposts,quotes,hashtags,mentions,links,is_reply,reply_to,query,text_clean,bio,user_type
2026-05-20 21:28:33+00:00,at://did:plc:piumto7dyayi4d6anze4dhks/app.bsky.feed.post/3mmctx6plkc2s,bafyreief4jmsddqm4gicg77jyxilvv4w2ej3bj47dcizlt6chmfodhme2y,is there more AI/LLM-based translation and less human translation?,hapchem.bsky.social,did:plc:piumto7dyayi4d6anze4dhks,0.0,0.0,0.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""human translation""",is there more AI/LLM-based translation and less human translation?,,general
2026-05-22 03:10:36+00:00,at://did:plc:et25dxqj7cou6inb4u4wlg4u/app.bsky.feed.post/3mmfxjr4xkk2i,bafyreig7djremt5uel55tlfavr3nqwtx6q5qar32tucdlcen6xgsoik2im,"Whether you're preventing poor machine-translation or poor human-translation, it may be a good idea to just have them translate a handful of lines first, then ask some native speakers to read them and see if they sound natural before proceeding with them?",drmechano.bsky.social,did:plc:et25dxqj7cou6inb4u4wlg4u,0.0,2.0,0.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""human translation""","Whether you're preventing poor machine-translation or poor human-translation, it may be a good idea to just have them translate a handful of lines first, then ask some native speakers to read them and see if they sound natural before proceeding with them?",,general
2026-05-22 10:14:25+00:00,at://did:plc:bphszg27bvf7lnpa3uhvqh5r/app.bsky.feed.post/3mmgp7lljes22,bafyreidmkrjyazaoqyzcwpsg4szmx3pwollvwly7p4lix3dfi7nc467jsu,"This week, Dr Haimeng Ren from @unisouthampton.bsky.social linguistics department presented our work on #AI vs human translation of #ClinicalTrial documents at the 2026 CIUTI Conference.

The project's now in write-up with phase two funding secured from @whpartners.bsky.social. 

#ResearchInclusion",southamptonctu.bsky.social,did:plc:bphszg27bvf7lnpa3uhvqh5r,0.0,1.0,0.0,0.0,"['AI', 'ClinicalTrial', 'ResearchInclusion']","[{'did': 'did:plc:dkjgbqef3jy6wudxhckwhoh6'}, {'did': 'did:plc:kfioiysbroa55vfpoet6yhwo'}]",[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""human translation""","This week, Dr Haimeng Ren from @unisouthampton.bsky.social linguistics department presented our work on #AI vs human translation of #ClinicalTrial documents at the 2026 CIUTI Conference. The project's now in write-up with phase two funding secured from @whpartners.bsky.social. #ResearchInclusion",,general
2026-05-22 14:19:50+00:00,at://did:plc:ztxeyujqf5njnjv7vl5hctcp/app.bsky.feed.post/3mmh4wgtkgs2o,bafyreid7wiimqpbse2wml6pl4ssg2lpymn2z4c2bgjo2bhheucmvqff5ky,"all 5/22 V comment storm translated🤣💜

because translations by REAL KOREANS are better than auto-translated nonsense 🤪😘💜

if not me- please find yourself a real human translation acct to follow! 
#btstranslations #tktranslates #btsv #kimtaehyung #taehyung",tkinsights.bsky.social,did:plc:ztxeyujqf5njnjv7vl5hctcp,4.0,89.0,25.0,5.0,"['btstranslations', 'tktranslates', 'btsv', 'kimtaehyung', 'taehyung']",[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""human translation""",all 5/22 V comment storm translated🤣💜 because translations by REAL KOREANS are better than auto-translated nonsense 🤪😘💜 if not me- please find yourself a real human translation acct to follow! #btstranslations #tktranslates #btsv #kimtaehyung #taehyung,"🇰🇷🇺🇸Translator ARMY (she/her)
💜: nuanced translations + etsy shop + sillies
(see 📌 post for links & digital freebie)",professional
2026-05-22 15:43:38+00:00,at://did:plc:pa3ffbteemgrqlx5qbhaydxs/app.bsky.feed.post/3mmhbmb7jvc2b,bafyreibp2l52t4dkhs2qk2migi3cu2um63h7giootovseisvakm5irowhm,"Coo coo, cooo, cooo cooo, coooo, coo.

“Human translation: Try Agent Pigeon 7s Demo on Steam!”

Coo: store.steampowered.com/app/4105500/...

#indiedev #gamedev #indiegame #wishlist #indiegame",micester.bsky.social,did:plc:pa3ffbteemgrqlx5qbhaydxs,1.0,10.0,2.0,0.0,"['indiedev', 'gamedev', 'indiegame', 'wishlist', 'indiegame']",[],['https://store.steampowered.com/app/4105500/Agent_Pigeon_7/'],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""human translation""","Coo coo, cooo, cooo cooo, coooo, coo. “Human translation: Try Agent Pigeon 7s Demo on Steam!” Coo: store.steampowered.com/app/4105500/... #indiedev #gamedev #indiegame #wishlist #indiegame",,general
2026-05-22 18:24:02+00:00,at://did:plc:hdteqknauip5kk5lhbmguhep/app.bsky.feed.post/3mmhkl3f2522x,bafyreibzvpnxrpueukkm5qkbquqs2g3thttqumke5c6uecwffeo3oxg5z4,what exactly did they think they had to offer in this situation *besides* a decent human translation,xythar.bsky.social,did:plc:hdteqknauip5kk5lhbmguhep,1.0,0.0,0.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""human translation""",what exactly did they think they had to offer in this situation *besides* a decent human translation,,general
2026-05-22 18:33:00+00:00,at://did:plc:6vxpzjufgj4pobb2dd6yt4e4/app.bsky.feed.post/3mmhl34wl6k2t,bafyreif3wu37lxlhbfk7t7tgfcxhozs5lbbcc32blounigj6wiwi7v3xfy,"AI 'ass-to-human' translation gives:
  ""Cuba is a threat to my presidential aspirations""",dornw.bsky.social,did:plc:6vxpzjufgj4pobb2dd6yt4e4,0.0,1.0,0.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""human translation""","AI 'ass-to-human' translation gives: ""Cuba is a threat to my presidential aspirations""",,general
2026-05-25 04:28:48+00:00,at://did:plc:nctrceudk333lln226j7szun/app.bsky.feed.post/3mmnncdu64k2w,bafyreieidd77ynqfgids5h7etszpewz5uvbti7ggdviib2df6p2sgwglqe,The Benefits of Multilingual Human Translation Services with Baltic Media's Global Reach #NordicLanguages #ScandinavianTranslation #BalticLanguages #SwedishTranslation #FinnishTranslation #LanguageServices #ProfessionalTranslation www.balticmedia.com/multilingual...,balticmedia.bsky.social,did:plc:nctrceudk333lln226j7szun,0.0,0.0,0.0,0.0,"['NordicLanguages', 'ScandinavianTranslation', 'BalticLanguages', 'SwedishTranslation', 'FinnishTranslation', 'LanguageServices', 'ProfessionalTranslation']",[],['https://www.balticmedia.com/multilingual-human-translation-services/'],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""human translation""",The Benefits of Multilingual Human Translation Services with Baltic Media's Global Reach #NordicLanguages #ScandinavianTranslation #BalticLanguages #SwedishTranslation #FinnishTranslation #LanguageServices #ProfessionalTranslation www.balticmedia.com/multilingual...,"The Baltic Media® Nordic-Baltic Translation agency is a leading provider of digital translation services in Northern Europe specialising in Northern European (incl. Nordic, Baltic, Slavic) languages. www.balticmedia.com",professional
2026-05-25 09:20:44+00:00,at://did:plc:sqps2gk5wxd6l6w2wrczsnye/app.bsky.feed.post/3mmo5meihzc2c,bafyreif5cccsf2iyq3bqv3peivfhetzle5mdyfq2mdekjoonyagnjlfdn4,"Especially since these are autogenerated subs if I am not mistaken. 
I won't pay for a ""service"" that isn't even provided by a human.
Translation/interpretation is an art 
And I doubt SHINee see some of that money, so.",readyornot666.bsky.social,did:plc:sqps2gk5wxd6l6w2wrczsnye,1.0,2.0,0.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""human translation""","Especially since these are autogenerated subs if I am not mistaken. I won't pay for a ""service"" that isn't even provided by a human. Translation/interpretation is an art And I doubt SHINee see some of that money, so.",,general
2026-05-27 15:25:11+00:00,at://did:plc:htp6xecrdp7oa2bcgwpiekgu/app.bsky.feed.post/3mmtsvv64ln2p,bafyreibiqe26xbsnvvwxkxuo7dkmhtxn633pfbvswqby64hsdcme5b6exa,"Completely right — the chat box is essentially a REPL for prompting. Real work needs the model embedded in actual workflows, whether that's driving decisions in your ops stack or handling specific tasks end-to-end without human translation layers.",rondiver.bsky.social,did:plc:htp6xecrdp7oa2bcgwpiekgu,0.0,0.0,0.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""human translation""","Completely right — the chat box is essentially a REPL for prompting. Real work needs the model embedded in actual workflows, whether that's driving decisions in your ops stack or handling specific tasks end-to-end without human translation layers.",,general
2026-05-28 17:15:54+00:00,at://did:plc:xdec5rpd7xo2knu77s34lptm/app.bsky.feed.post/3mmwjkseckm2b,bafyreichbhshzofcnfjch6a52yfc6oqr6mcn7lpwglaicbjwt3egbufabi,"☕📚💙 I hope my book finds readers who enjoy warmth, emotion, family, change, and all the complicated little things that make us human.

(Translation was made in Heygen.)
#AuthorLife
#WritersOfInstagram
#IndieBooks #CozyMystery
#MysteryBooks",nandaroep.bsky.social,did:plc:xdec5rpd7xo2knu77s34lptm,0.0,8.0,0.0,0.0,"['AuthorLife', 'WritersOfInstagram', 'IndieBooks', 'CozyMystery', 'MysteryBooks']",[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""human translation""","☕📚💙 I hope my book finds readers who enjoy warmth, emotion, family, change, and all the complicated little things that make us human. (Translation was made in Heygen.) #AuthorLife #WritersOfInstagram #IndieBooks #CozyMystery #MysteryBooks",,general
2026-05-31 11:23:11+00:00,at://did:plc:vsyj5jtayxcq5dw5mtja4xtb/app.bsky.feed.post/3mn5hatgidc2u,bafyreickr4nskr4olawdq4fe5ooho7bvn6jhictei5b3joirz34bjiqlpu,free human translation by me 🩵,olivia.science,did:plc:vsyj5jtayxcq5dw5mtja4xtb,1.0,2.0,0.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""human translation""",free human translation by me 🩵,"👁️ https://olivia.science

🍃 https://metatheory.space

associate professor of computational cognitive science · she/they · cypriot/kıbrıslı/κυπραία · σὺν Ἀθηνᾷ καὶ χεῖρα κίνει",general
2026-06-02 07:48:28+00:00,at://did:plc:2luq2bxh7bvltay5ffn3zmwz/app.bsky.feed.post/3mnc46q7bok2k,bafyreiedv3vwrpk3diebyj5xxtt3cmpsptohutszuh7dcykskihce6i4ca,"I was wrong about AI translation for 2 years.

I thought: ""Raw LLM output will never match humans for high-stakes creative content.""

Still true. But I missed the workflow flip:

LLM Draft + Human Refinement > Pure Human Translation.

Why? (🧵 1/3)",marcuspentzek.bsky.social,did:plc:2luq2bxh7bvltay5ffn3zmwz,0.0,1.0,0.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""human translation""","I was wrong about AI translation for 2 years. I thought: ""Raw LLM output will never match humans for high-stakes creative content."" Still true. But I missed the workflow flip: LLM Draft + Human Refinement > Pure Human Translation. Why? (🧵 1/3)","Specializing in digital marketing strategies for China, with a focus on Baidu, WeChat, Douyin, and Little Red Book. At Jademond Digital, I apply data-driven techniques and deep market insights to optimize brand engagement across these key platforms. ",general
2026-06-02 07:48:50+00:00,at://did:plc:2luq2bxh7bvltay5ffn3zmwz/app.bsky.feed.post/3mnc47f5zkc2k,bafyreiev4fvxkl2czbyj6se5ofjhtxkh6s7lsoblqdytcsnjmcbqxf3awq,"I was wrong about AI translation for 2 years.

I thought: ""Raw LLM output will never match humans for high-stakes creative content.""

Still true. But I missed the workflow flip:

LLM Draft + Human Refinement > Pure Human Translation.

Why? (🧵 1/3)",marcuspentzek.bsky.social,did:plc:2luq2bxh7bvltay5ffn3zmwz,1.0,1.0,0.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""human translation""","I was wrong about AI translation for 2 years. I thought: ""Raw LLM output will never match humans for high-stakes creative content."" Still true. But I missed the workflow flip: LLM Draft + Human Refinement > Pure Human Translation. Why? (🧵 1/3)","Specializing in digital marketing strategies for China, with a focus on Baidu, WeChat, Douyin, and Little Red Book. At Jademond Digital, I apply data-driven techniques and deep market insights to optimize brand engagement across these key platforms. ",general
2026-06-02 19:48:22+00:00,at://did:plc:ha5qe3f6rpmezx5wj5cibcjg/app.bsky.feed.post/3mndefz7u322u,bafyreigrnbz6ywuf6ir2rdfptxzrnlsfvnj63sfolc4isywo4igzx32ram,"As the Internet advances, so does language translation and access. #CODI member PIVOT explores the current state of fragmented language accessibility online and the need for infrastructure that supports AI and human translation.

🔗 gopivot.me/ai-or-human-...",codi.global,did:plc:ha5qe3f6rpmezx5wj5cibcjg,0.0,0.0,0.0,0.0,['CODI'],[],['https://gopivot.me/ai-or-human-why-language-access-shouldnt-be-a-trade-off/'],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""human translation""","As the Internet advances, so does language translation and access. #CODI member PIVOT explores the current state of fragmented language accessibility online and the need for infrastructure that supports AI and human translation. 🔗 gopivot.me/ai-or-human-...",,general
2026-06-03 02:14:39+00:00,at://did:plc:k4kdmr4vk7fk6x6wtnp3x6cn/app.bsky.feed.post/3mndzyqnm6k2w,bafyreie3bgzhczg32i4aieiu5wp47jert6w2wlfg364i365qqqeohudo7i,"I wish they'd hurry up with that dog-human translation bidule.

But part of me fears that it wouldn't have been worth it.",jonstackpool.bsky.social,did:plc:k4kdmr4vk7fk6x6wtnp3x6cn,0.0,0.0,0.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""human translation""",I wish they'd hurry up with that dog-human translation bidule. But part of me fears that it wouldn't have been worth it.,,general
2026-06-03 18:00:03+00:00,at://did:plc:4sy3cjujltkpho3ag3rdmz2z/app.bsky.feed.post/3mnfotbn7qm2n,bafyreiap4og45zlggc6op63dly73clzxqef4pfdrboj7yovptdeyiswpie,"Send your doc → get a quote → human translation → 2 reviews → fast delivery → your satisfaction. 🌐
Certified & accepted by USCIS. 100% online.
#CertifiedTranslation #DocumentTranslation",roxotranslate.bsky.social,did:plc:4sy3cjujltkpho3ag3rdmz2z,0.0,0.0,0.0,0.0,"['CertifiedTranslation', 'DocumentTranslation']",[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""human translation""",Send your doc → get a quote → human translation → 2 reviews → fast delivery → your satisfaction. 🌐 Certified & accepted by USCIS. 100% online. #CertifiedTranslation #DocumentTranslation,,general
2026-06-04 15:23:53+00:00,at://did:plc:32vqmqcju6ak4j5up2ajcmfi/app.bsky.feed.post/3mnhwkwqcp22f,bafyreigy6ncxotpbqelqsvivjp2binanm7lg45upr4ju2g7sdgnpp2zhfq,"I know the basics of what happened in fgo JP, that say It doesnt seem ill get a full human translation so I wont really bother till it comes to NA, is very much 1/3 a chapter so I dont think there is any hurry on it for jp players either.",hunterstalker.bsky.social,did:plc:32vqmqcju6ak4j5up2ajcmfi,0.0,1.0,0.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""human translation""","I know the basics of what happened in fgo JP, that say It doesnt seem ill get a full human translation so I wont really bother till it comes to NA, is very much 1/3 a chapter so I dont think there is any hurry on it for jp players either.",,general
2026-06-09 00:16:15+00:00,at://did:plc:7gqipio4yrx2jdbk5ph6pui6/app.bsky.feed.post/3mnsw6kcwz22n,bafyreieqraq6aeaxedqwhu6v7iynijby2tfzckb7leimgpdwxduii73bzi,lowkey i wanna replay morimens from the start now that it's been updated with human translation as far as chapter 7,momokahanyuu.bsky.social,did:plc:7gqipio4yrx2jdbk5ph6pui6,0.0,0.0,0.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""human translation""",lowkey i wanna replay morimens from the start now that it's been updated with human translation as far as chapter 7,,general
2026-06-11 11:50:47+00:00,at://did:plc:bhklr7m5t5fdqebgy63hpfum/app.bsky.feed.post/3mnz5wcp2xk2o,bafyreic3khh52e5qwny5g645b4deqnxqprymyd7bepr4iwencbsmcwm7cq,"I find the brightline distinction here between “human translation”/“machine translation”/“ML” kind of weird in the first place
My mam’s a professional translator and she uses AI tools all the time to bounce ideas off of, or DeepL to get a basic scaffold she can massage & chisel into a better version",satyrs.eu,did:plc:bhklr7m5t5fdqebgy63hpfum,0.0,4.0,0.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""human translation""","I find the brightline distinction here between “human translation”/“machine translation”/“ML” kind of weird in the first place My mam’s a professional translator and she uses AI tools all the time to bounce ideas off of, or DeepL to get a basic scaffold she can massage & chisel into a better version",,general
2026-06-12 04:08:52+00:00,at://did:plc:h3p5b3uecycwmwbo24xdjrsc/app.bsky.feed.post/3mo2ulbrh5c2i,bafyreicoovwrwqct6xcbaeipkrs4j4dqm2j5ltgp2vdynl7fmyi3czlzla,"- Every single person who believes human translation should be replaced by machine or AI translators
- Literally none of these people know anything about the history, relevant authors and theories behind translation and don't care to learn about it.

Such a great time to be a translator isn't? 😐",rose-bride.bsky.social,did:plc:h3p5b3uecycwmwbo24xdjrsc,0.0,2.0,0.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""human translation""","- Every single person who believes human translation should be replaced by machine or AI translators - Literally none of these people know anything about the history, relevant authors and theories behind translation and don't care to learn about it. Such a great time to be a translator isn't? 😐",,general
2026-06-12 10:20:26+00:00,at://did:plc:ibes2sjrw7e745la43hc4lw5/app.bsky.feed.post/3mo3jdok5g22v,bafyreiaazbxa2ivwtqt4uq4ecgfknxctqw7yktli7ob6sz6nd5q5vd5tre,I've wanted to try Morimens for a while now but the ENG translation being as stated by the devs a GPT translation made me want to wait but now they have an official human translation so i'm trying it and it's pretty much instantly pulled me in.,sharizord.bsky.social,did:plc:ibes2sjrw7e745la43hc4lw5,0.0,1.0,0.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""human translation""",I've wanted to try Morimens for a while now but the ENG translation being as stated by the devs a GPT translation made me want to wait but now they have an official human translation so i'm trying it and it's pretty much instantly pulled me in.,,general
2026-06-15 09:42:15+00:00,at://did:plc:gy3xgutmghgtpv57trp54wjf/app.bsky.feed.post/3mocym6enzc2u,bafyreiafvwie6gc3bwt2ivxejblpt2im5n4gsw6pea5s7vrsag7bp6wphu,"📢 Save the date! 🚨
LOST OR GAINED IN TRANSLATION? The Future of the Localization Industry for Language Version Creators, Broadcasters, and Audiences will take place on June 24, 2026 in Warsaw (and online).",avue.bsky.social,did:plc:gy3xgutmghgtpv57trp54wjf,0.0,8.0,1.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""human translation""","📢 Save the date! 🚨 LOST OR GAINED IN TRANSLATION? The Future of the Localization Industry for Language Version Creators, Broadcasters, and Audiences will take place on June 24, 2026 in Warsaw (and online).","Gestatten, AVÜ!
Verband für audiovisuelle Übersetzer*innen;
German association of audiovisual translators
https://avue-ev.de",professional
2026-06-15 10:06:51+00:00,at://did:plc:su5e6jomomygyb6iraoao74u/app.bsky.feed.post/3moczy5us722u,bafyreidc6roqpt6dv6nscfhlxwwobhnlmxxxfsaktigykqyppd3gjmmfxi,"Does source text emotion function as an implicit gender cue, both in human translation and LLMs (focus on binary gender given the Russian language)? Text = English Amazon reviews, translators and LLM did not receive gender-specific instructions #GITT2026",gitt-workshop.bsky.social,did:plc:su5e6jomomygyb6iraoao74u,0.0,1.0,0.0,0.0,['GITT2026'],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""human translation""","Does source text emotion function as an implicit gender cue, both in human translation and LLMs (focus on binary gender given the Russian language)? Text = English Amazon reviews, translators and LLM did not receive gender-specific instructions #GITT2026",,general
2026-06-15 16:49:17+00:00,at://did:plc:kn5pdyvgrjtn4w2nbcf3miwo/app.bsky.feed.post/3modqhqxuc22f,bafyreievgx7duh4z6ieoiyf23of3l7z2tjs2xtz7lxyvczs4sd3oushqge,genuinely what it feels like reading machine translation vs human translation,mnbm.bsky.social,did:plc:kn5pdyvgrjtn4w2nbcf3miwo,1.0,16.0,0.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""human translation""",genuinely what it feels like reading machine translation vs human translation,,general
2026-06-15 19:10:29+00:00,at://did:plc:ctrjrccnyznsn5jgjwyhyvno/app.bsky.feed.post/3modyebe4s22l,bafyreicqmc5ucmunk6imkh3nbsprquqsfah3uxvp3lywvtulovipihtti4,"…replacing their work. We are also seeing a lot of generalized LLMs being used for translation rather than dedicated engines, which in general suck ass. 
What this ramble boils down to is anyone trying to replace human translation with AI has no idea how the process works and is a grifter.",seethereyn.bsky.social,did:plc:ctrjrccnyznsn5jgjwyhyvno,0.0,1.0,0.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""human translation""","…replacing their work. We are also seeing a lot of generalized LLMs being used for translation rather than dedicated engines, which in general suck ass. What this ramble boils down to is anyone trying to replace human translation with AI has no idea how the process works and is a grifter.",,general
2026-06-16 02:02:42+00:00,at://did:plc:cjeicgejeyfobdn5ax7lflsv/app.bsky.feed.post/3moepfe6iyk26,bafyreifgt3ulrozhlxjj35rhkghswqxnbwmsy3yyh2dpjz7cft66eojaua,AI translation for quality control??! I thought we went over this already. AI is unreliable when it comes to translation and human translation is much better because a human actually knows the context in which words are used...,nam-gi-hope.bsky.social,did:plc:cjeicgejeyfobdn5ax7lflsv,0.0,2.0,0.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""human translation""",AI translation for quality control??! I thought we went over this already. AI is unreliable when it comes to translation and human translation is much better because a human actually knows the context in which words are used...,,general
2026-06-16 10:21:06+00:00,at://did:plc:wqepuo6rjotasbvl5bbjehyk/app.bsky.feed.post/3moflalqboq2g,bafyreiclajvxz37rfkjbrcyrfixtvuhc2v6bnc2is3lavd4pdv4a2oxrgm,"And while larger developers should obviously just pony up, I can understand small developers without  money for human translation just wanting the spam requests to stop.

It's a case where if we don't want AI use, we should let people who can't afford human content to get to not do it in peace.",leftistlogician.bsky.social,did:plc:wqepuo6rjotasbvl5bbjehyk,0.0,1.0,0.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""human translation""","And while larger developers should obviously just pony up, I can understand small developers without money for human translation just wanting the spam requests to stop. It's a case where if we don't want AI use, we should let people who can't afford human content to get to not do it in peace.",,general
2026-06-16 16:44:13+00:00,at://did:plc:oelskhwygubui6iixfypghaf/app.bsky.feed.post/3moganmfj6c5o,bafyreiawrbqfsnqynxn3vcg6vdlqexy3b5njkcoamalz6t7b6anpffqury,"It's ""fine"", but nothing is better than an actual human translation",aaronmagica.myatproto.social,did:plc:oelskhwygubui6iixfypghaf,1.0,2.0,0.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""human translation""","It's ""fine"", but nothing is better than an actual human translation",,general
2026-06-17 12:42:34+00:00,at://did:plc:lyarzs6flagmghqy334dp3c3/app.bsky.feed.post/3moidmhdmq22n,bafyreicr5huacuq4tqqs7zhhea4til47dzqixp5nwaiuv7ybicnp4u2nna,"Human translation is predominately better than machine atm. And even if a machine is used, you'd still want a human to make edits/decisions since no perfect translation exist.

Its a much different use case than say, making car doors or getter-setter methods which have objectivity to them.",that-wannabe-cat.itch.io,did:plc:lyarzs6flagmghqy334dp3c3,2.0,2.0,0.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""human translation""","Human translation is predominately better than machine atm. And even if a machine is used, you'd still want a human to make edits/decisions since no perfect translation exist. Its a much different use case than say, making car doors or getter-setter methods which have objectivity to them.",,general
2026-06-17 16:50:11+00:00,at://did:plc:jj4rhwfxq452cow7ofouwyi5/app.bsky.feed.post/3moirh7iq2222,bafyreihopekalmewixvd6szspzqe6vljs5svnnfhhqnbiiamnhtafs7fni,"That's for ""human"" translation.

They've implemented different types of ""fuzzy"" discounts for AI translated  segments, but the way they're applied is so obscure that you can't even estimate how much you'll earn on a job before you've delivered it (then it shows in the automated invoice)",mistygaltees.bsky.social,did:plc:jj4rhwfxq452cow7ofouwyi5,1.0,3.0,0.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""human translation""","That's for ""human"" translation. They've implemented different types of ""fuzzy"" discounts for AI translated segments, but the way they're applied is so obscure that you can't even estimate how much you'll earn on a job before you've delivered it (then it shows in the automated invoice)",Professional translator. Mammy of 2. Plant collector and food lover (usually getting too much of both). I skeet in French and English. I sometimes share paintings and drawings. She/her,professional
2026-06-17 19:24:12+00:00,at://did:plc:ddkwwmygvai35ieoxu53ge6h/app.bsky.feed.post/3moj22mowy22o,bafyreib7deyxnxdkfh2ics56pvkpnmyiqtw3orrwx7k6zh4gjqyn75vzcu,"Leaving aside the massive false negative & positive problem, leaving aside they’re notoriously bad on translated documents especially (because machine translation mostly sucks, and human translation is as much art as linguistic science)… they scrape what you add! They’re theft collection points!",czedwards.bsky.social,did:plc:ddkwwmygvai35ieoxu53ge6h,0.0,22.0,7.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""human translation""","Leaving aside the massive false negative & positive problem, leaving aside they’re notoriously bad on translated documents especially (because machine translation mostly sucks, and human translation is as much art as linguistic science)… they scrape what you add! They’re theft collection points!",,general
2026-06-18 11:45:06+00:00,at://did:plc:pbolpg6t2clam5swc3trpwso/app.bsky.feed.post/3mokqumhzks2k,bafyreidceymnjzjobhd6rfc6wcfizjzscrzyxfgn6252ghf3tlwt5ghp74,I loved this slide from Antonio Toral’s keynote at #EAMT2026. What if translations came with labels like these to tell you how much a human linguist has been in the loop?,lexiconista.bsky.social,did:plc:pbolpg6t2clam5swc3trpwso,1.0,3.0,0.0,0.0,['EAMT2026'],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""human translation""",I loved this slide from Antonio Toral’s keynote at #EAMT2026. What if translations came with labels like these to tell you how much a human linguist has been in the loop?,,general
2026-06-18 21:12:46+00:00,at://did:plc:bd5qexa2jxgsxnpevhh5xtvk/app.bsky.feed.post/3molqloa32224,bafyreihhfp2a2pmpwusuvppmojbl25jyi2qkyshsjwxe6nyejgpe6aqxou,"So that's five titles that will never receive a human translation, sigh...",deerinthelilies.bsky.social,did:plc:bd5qexa2jxgsxnpevhh5xtvk,0.0,2.0,0.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""human translation""","So that's five titles that will never receive a human translation, sigh...",,general
